	Israel	European	Muslim	SouthAsian	Hispanic	CelticEnglish	EastAsian	African
157	1.5662530868980655e-07	1.5529842767487064e-08	3.874554900363587e-08	2.8354978134515096e-08	5.760793616588969e-06	0.9999830784479438	1.198882126552366e-07	1.0801614549373118e-05
158	1.81273715458648e-07	0.06619258793449667	5.816289306968828e-07	5.509074672736266e-09	0.0005648330518276859	0.9327523164107839	3.6724061871338146e-11	0.0004894941544569292
159	2.1160051424732775e-06	8.53170632070937e-05	3.850139892386524e-06	7.813742291611471e-06	0.00020590285136886348	0.9996755591748797	6.411874702931211e-07	1.8799835751660915e-05
160	3.1994353204524745e-20	1.3061829480364073e-09	6.604818188441128e-15	1.6806195538466766e-15	0.9999999981636023	5.301153102372486e-10	1.2293906657311327e-17	8.569737773502735e-14
161	1.163966412042583e-14	1.3225396963739423e-05	1.2073250409504635e-15	1.3588848139197795e-12	5.723443556332935e-08	0.9999867131185389	1.1085543242745242e-13	4.248572512156596e-09
162	7.986404314608908e-05	0.00456752748030739	1.794307400770425e-05	5.984764202701529e-08	4.130882872799102e-05	0.9952902952779384	1.958837732333011e-10	3.001252353124018e-06
163	5.27820419888952e-20	3.648604842627494e-12	8.00363890504439e-16	4.516654671783871e-14	6.497700233878753e-15	0.9999999840034662	5.898090186808189e-14	1.599277701491622e-08
164	9.71747161849553e-10	0.00037769346785222437	2.3483592837049864e-11	1.1775947166649517e-10	4.536478941100558e-05	0.9995173248221256	3.488765449913395e-10	5.961545874403939e-05
165	4.553317608537055e-08	1.2599640162352448e-12	4.7185351264810463e-07	1.604499744373005e-06	1.5591138005761044e-09	4.349348021807554e-11	4.558517385896312e-09	0.999997871951185
166	3.1994353204524745e-20	1.3061829480364073e-09	6.604818188441128e-15	1.6806195538466766e-15	0.9999999981636023	5.301153102372486e-10	1.2293906657311327e-17	8.569737773502735e-14
167	3.5902713302245127e-05	0.9994958429297877	2.1295018232344283e-05	2.539891421837609e-08	6.306175488350227e-09	0.00043795990933770455	6.360279722467936e-10	8.967088215515656e-06
168	0.0001005477262966652	0.9998095149375611	1.6868593907904143e-06	1.8507295724053238e-05	4.284729858336925e-08	8.106799836169166e-06	6.146901540562929e-05	1.2451849372719943e-07
169	1.746425034748409e-12	0.9999998963241037	1.1064882966907094e-15	1.348290558204025e-13	7.00329950432545e-09	4.192642300261162e-08	4.07590313561304e-09	5.066840672814757e-08
170	0.01257804059871302	0.8104652264259454	7.319698830155161e-05	0.0011473327324889558	0.028251995738232227	0.1470086050147338	8.184025776991274e-05	0.0003937622438239715
171	8.112052470308348e-20	1.9577262417029255e-10	1.1765826026326306e-20	8.562120715670557e-17	0.9999999998040607	1.6654586854916255e-13	1.5904600153731712e-22	2.293168859468739e-15
172	6.32487142537519e-17	1.3951782958618642e-08	2.473528939269137e-17	4.843307975491248e-13	2.1400534998114729e-07	0.9999996673949865	5.511330055089228e-18	1.0464738729096405e-07
173	3.418140850330362e-06	0.6561349340117517	6.656620861114281e-07	2.7610861228963624e-05	1.6472625639728975e-06	0.34372238020282136	5.57813027994132e-08	0.00010928807739693715
174	0.8020483834829373	0.0005265181791532653	0.0795710107165712	0.07064618481720923	2.8948011633167224e-06	0.04660507984066372	4.676314447093667e-05	0.0005531650178401726
175	2.979645293751678e-10	0.944598010777099	2.567972290412022e-10	1.7066402550101158e-09	4.9860282243833916e-05	0.052192896954743856	1.5096380332766244e-08	0.0031592146281413653
176	0.0003263808113264061	0.03608963273522989	0.00017666802411733267	1.7983470995110468e-07	8.575807381714682e-07	0.963330579972837	9.638631801604556e-07	7.473717785448331e-05
177	4.257640654299666e-10	5.767521749100468e-06	2.4958488487926665e-09	6.829062779419266e-06	7.717751661719245e-09	0.9999751352845471	4.854323651581349e-07	1.177205920097091e-05
178	1.9413297831112473e-15	9.456256239888129e-07	2.666316925794864e-16	2.183904028041147e-11	1.5109724409975045e-06	0.9999974046455264	3.605371818708682e-14	1.3873452411223673e-07
179	5.7521560663939975e-08	1.4067674870813803e-06	1.5673052928059085e-07	8.043535689565217e-07	8.788732848718384e-07	0.9999707476910269	3.0627974447448e-08	2.591743456716191e-05
180	1.997077517728793e-09	6.241847189038998e-08	3.2952183761403135e-06	0.9999961140537338	1.7992407828758522e-07	1.1738954933619209e-07	2.0681708001662595e-07	2.2181619331391487e-08
181	0.0013026942776464439	0.01722805687774622	2.6381482890251167e-07	9.308775520088226e-08	1.5337350378084276e-05	0.980608545587886	1.4404545120408289e-07	0.0008448649583112052
182	1.3807531910269704e-05	1.5246747394084866e-07	1.7881121608390301e-16	2.0997688258719583e-14	1.3185923659417635e-12	0.9999860375559599	1.4590008352184205e-16	2.4433328440346044e-09
183	4.852072084526756e-09	7.206766601049018e-07	1.5223637861312958e-08	8.471871348634999e-07	2.5186763274349217e-08	0.00011976326531873339	0.9998626436089216	1.597999949001738e-05
184	1.8215888885792913e-08	0.07444154880688789	2.1431700072325917e-06	7.523250831178043e-07	2.531173903899508e-07	0.9058225838638629	5.905680611044665e-06	0.019726794820266548
185	1.5286078776574117e-08	2.2519946793884396e-06	8.964521448557572e-10	2.571030012221969e-06	5.867232105835857e-09	0.9999948435244481	2.534743616028084e-10	3.111476243011767e-07
186	6.25066548067884e-08	0.9999983911569937	2.2848630982292968e-07	1.5804945268296894e-10	1.1009369160620824e-10	5.80747955522338e-07	5.322823988576273e-13	7.368334066615162e-07
187	6.442117851545433e-14	1.1069490375844075e-08	5.310767068262742e-13	1.3360759261589455e-09	3.424460494620873e-12	0.9999996103992479	9.571650499793913e-15	3.7719115284868525e-07
188	1.3616799024442473e-08	0.8297714269546888	5.898872858977235e-05	3.100884964667665e-06	0.16559357057194152	0.0003568975845131667	1.8396860207024892e-05	0.004197604798308866
189	4.03947174113749e-06	0.0020863565304638184	0.025637315017300034	6.133794906998631e-08	4.886011382932307e-05	0.9695535067139844	1.923580222452409e-10	0.002669860622373675
190	1.8462386521819156e-05	0.020794410911673153	0.13180070626705287	0.8464113479994136	3.529315458765201e-05	0.0006684698444419525	1.96477185732119e-05	0.00025166171772810246
191	1.250306622799891e-09	0.1568204651836028	8.966476666018759e-12	2.557911217225166e-11	3.461845031022511e-08	0.8431792517952935	3.3881537484339636e-13	2.471174509729186e-07
192	4.4655068318782577e-10	0.999978812867657	5.320681368034222e-07	1.2964873063339772e-08	7.800344369466059e-08	5.64346774015172e-09	4.400652075990081e-08	2.0513999346604897e-05
193	4.9219273910873046e-05	4.033785118853613e-06	1.142864841578727e-12	3.165309394154078e-13	4.7984573400429924e-09	0.9999466565758216	4.422019262161921e-12	8.55608136777243e-08
194	1.7622697618101034e-11	0.9969167785085713	2.1964865535766573e-09	1.5482394166409228e-09	3.6512287360000856e-10	0.0030785564863918093	1.861249927986037e-12	4.660875701487651e-06
195	1.9594351508090473e-08	0.9999999141874732	3.56732078576266e-09	5.555761936274315e-10	7.639771726377133e-10	1.6989111235666473e-08	1.9377708986312563e-09	4.240442674356562e-08
196	6.665347992811284e-11	0.023156446848649877	3.977679231745889e-06	1.902812957898053e-07	0.00010973134932005832	0.9766708773702278	1.6177319548571267e-06	5.7158672671230536e-05
197	6.666518771878431e-10	1.6762514260480313e-07	5.207594089461271e-10	1.144786413013427e-06	2.2298531612648137e-06	0.999925663955709	2.3129436477466955e-10	7.079236087292382e-05
198	4.4746600906302766e-05	8.888423268718354e-05	0.003642842009201658	0.01323824761007329	1.5715994055838173e-07	0.9799632598181713	2.6610856051038446e-06	0.00301920148341443
199	2.251048871401652e-18	2.8201936483949557e-10	1.8464956295773657e-17	9.50372621486514e-12	1.9609480039913024e-08	0.9999998846549896	4.426372572962078e-15	9.544400601993071e-08
200	0.00010312981621206039	0.004229612234956698	0.0008858038202632742	0.005238432164996196	0.00014985994497365997	0.1959637495090649	8.548455135121223e-05	0.7933439279581838
201	3.709527697852788e-10	1.1753211099050886e-06	2.0899365022471135e-13	8.676791632451181e-11	2.0586178940479427e-09	0.9999988174049321	1.6801743212362688e-09	3.077230892035228e-09
202	0.10312991813539915	0.02601410400286506	0.002905598366180952	0.004019394431168846	2.8403129237428835e-08	0.863875010681069	2.486205522472618e-07	5.569735963172833e-05
203	5.1030523630232995e-15	7.952348132051181e-10	3.709430305649926e-17	2.058424434146779e-13	2.2382637102115775e-11	0.9999999979316527	4.667604614605686e-19	1.2505191222701152e-09
204	2.570141766094866e-10	1.6412906722590647e-09	8.437762380516736e-09	4.405902428121872e-08	2.0084015097584857e-09	2.7664775612029652e-08	0.9999995122565916	4.036751434686277e-07
205	2.16963683221233e-13	2.658186189688707e-12	7.314581695330031e-12	4.3423826225168856e-08	5.34123759357681e-17	5.339226384010239e-17	0.9999999564741283	9.185671749981504e-11
206	6.910498333107929e-12	5.745262826593412e-10	3.3008368021181568e-12	6.372592389771294e-10	7.713021267442416e-11	0.9999999965298088	6.032937975310038e-12	2.1650180594851645e-09
207	2.382864371108485e-05	0.13343122681853067	4.273110724230611e-07	1.7796120402539337e-07	0.0017280139042702351	0.8647917347228422	4.92455061970271e-10	2.4590145914278554e-05
208	2.52946247159363e-16	9.09763634002523e-16	1.4026940948856347e-16	2.9831417906914885e-15	3.0469287759087333e-16	7.357867083156095e-18	0.9999999999999858	1.094422516795054e-14
209	3.486957321560185e-14	1.0974629465584571e-05	1.0112889184994281e-11	3.0418087992469223e-09	2.4616433475937697e-09	0.9999881583698133	1.4885602697554614e-13	8.614869840674537e-07
210	2.6764596687613194e-11	5.782867604466062e-07	2.235318992492688e-13	3.0020552884247086e-08	4.354939703537724e-07	0.9999982023071354	2.656380399870113e-07	4.882265518246681e-07
211	6.274698487932893e-13	0.013755643605287696	2.5622433711263466e-14	9.183568075476177e-10	2.2613856333969924e-08	0.9862443225895138	4.988777912296875e-13	1.0271832785947616e-08
212	8.112052470308348e-20	1.9577262417029255e-10	1.1765826026326306e-20	8.562120715670557e-17	0.9999999998040607	1.6654586854916255e-13	1.5904600153731712e-22	2.293168859468739e-15
213	0.15046835600560607	4.176535643370995e-06	9.518840484981472e-07	9.688057183253864e-05	0.006626688229344271	0.0045218988735618425	0.8362859243740153	0.0019951235259487617
214	2.028900142254245e-05	0.9556669050203372	4.400115605835522e-08	2.3116628999282144e-07	2.3478227635687266e-06	0.044309578477621625	2.2887917224409364e-11	6.044875268442776e-07
215	0.20190003670734755	0.43900708555967466	2.0966766251446535e-07	3.447816527414211e-07	1.646231237261895e-09	0.35874604383893693	2.9271208718590413e-09	0.000346274871361226
216	3.12613720033396e-13	0.0045361842354532415	8.775065955157312e-12	3.84799400369196e-13	0.9954556690363787	8.143943970674437e-06	1.839826640271707e-10	2.590734177405096e-09
217	2.639695788431632e-05	0.007384952405926617	0.000924824590880213	0.0008529290303961379	0.0004692512888534517	0.9902198182637103	7.423906779018696e-05	4.758839454643124e-05
218	1.8176134389482184e-10	1.4863626507403232e-06	3.0739671912860737e-10	8.195799320280923e-09	3.850650474305408e-05	0.9998957113083045	3.484436669381482e-11	6.428710449666751e-05
219	4.852072084526756e-09	7.206766601049018e-07	1.5223637861312958e-08	8.471871348634999e-07	2.5186763274349217e-08	0.00011976326531873339	0.9998626436089216	1.597999949001738e-05
220	5.362351767934608e-12	0.007566949662776842	1.4757424022773743e-07	3.0118833933284304e-11	4.949732484258086e-05	0.9923784465973289	4.326405336828561e-09	4.95447892875058e-06
221	3.9439227668295056e-15	8.637286968014823e-08	1.1515581980014852e-13	5.642530616762828e-17	0.9999999116062565	1.9933967847187278e-09	1.0607600651617862e-14	2.7341287951548542e-11
222	2.499422597446977e-07	0.0013678449959389789	2.7674805304689056e-08	1.9235535071684584e-09	0.00042778120267429436	0.9981890335943537	1.2274585236387794e-11	1.5060654140152118e-05
223	6.10896782189992e-05	0.0001922036533009585	4.492149856944415e-06	0.0009953804526459406	2.0992036921159586e-05	0.06211128516250199	1.2292788799319716e-05	0.9366022640777487
224	8.094886742554472e-06	0.6994679283647657	9.136640029887374e-05	0.2727059621059689	1.5081879262088587e-06	0.027700427219327542	1.6656259395809568e-05	8.056575566621767e-06
225	1.964436394059498e-09	0.0705842877083065	9.654331839998068e-11	4.124616023444204e-12	8.947001751654e-06	0.9294064963876933	2.11743688240009e-13	2.668369227660192e-07
226	3.9489969051604765e-10	8.193819918009982e-05	1.3428207603373633e-06	0.999094968963358	6.053430888791778e-07	0.0008099545408950037	9.646785583836271e-06	1.5429522400304894e-06
227	9.543247905537297e-13	0.00021918475148662925	5.80905380796468e-12	3.3295099914068028e-09	1.2239188082772448e-06	0.999760793706281	5.819920668144376e-10	1.8793705153761528e-05
228	0.00029869540814269783	0.0008548651657121747	6.456521365282132e-06	2.6335653730473537e-05	1.5205042620464776e-07	0.9987778726104074	2.2401305674926533e-07	3.539857716143495e-05
229	3.730207333165845e-11	2.7643679368078216e-07	3.9105030791756604e-11	9.403990993225596e-08	2.301321824257937e-09	0.9999994807190189	1.856678038478786e-08	1.2785976291745192e-07
230	0.003640742166017058	0.0022606293259985564	4.59151309650904e-08	3.862747897500878e-09	2.033236638366892e-06	0.9940042685207514	3.0038605912089646e-11	9.227694266844341e-05
231	4.703464395380302e-06	0.08368960939274733	0.00017084434595920325	2.570892903124305e-05	6.040700309887024e-07	0.9152350118537301	6.2415134430432665e-06	0.0008672764306621801
232	2.8906460208639197e-10	2.5727145396355834e-09	1.1493330939387743e-10	2.4042019387329082e-06	1.092866638619988e-09	0.999913736677153	1.6037754226741498e-11	8.385503529380866e-05
233	1.0655727936131428e-08	0.06543902919913948	6.048780980961858e-11	1.0487163863942417e-08	2.8229136095986213e-05	0.9345197110140193	2.354022457025916e-09	1.3007093337250122e-05
234	6.926578652549722e-10	0.900456150410773	6.710709617836077e-07	8.957190130274346e-08	1.3709505389897206e-07	0.09942227408056234	1.139266070775021e-07	0.00012056315148893883
235	2.4011202487545147e-07	2.741160770898209e-05	6.959268145492016e-11	3.730429559517184e-08	0.053465180035127624	0.945621945204636	0.0006563425074985535	0.0002288431591225753
236	1.745384517442102e-10	7.47345974673377e-07	5.672190150956948e-09	4.2933941047354905e-07	1.7703780598820239e-09	5.274373298696077e-07	0.9999982327313488	5.552882857442953e-08
237	9.572794028820242e-11	0.9999985187631807	1.8162088016636653e-08	9.265593132613044e-11	1.394307715280925e-06	5.3139789686019416e-08	1.4585173591212168e-09	1.398033463345571e-08
238	1.743323821081098e-06	1.7455453001656158e-06	4.488184724023698e-11	4.093169918051692e-06	1.0506064865758576e-08	0.9999922955732997	3.041313125540912e-09	1.0879541729204198e-07
239	2.1815420416498915e-10	4.351426130708622e-06	4.460133092480265e-10	3.298881373114492e-08	9.222954179106207e-07	0.005420525830133486	0.9945625064486756	1.1660346666525125e-05
240	2.8906460208639197e-10	2.5727145396355834e-09	1.1493330939387743e-10	2.4042019387329082e-06	1.092866638619988e-09	0.999913736677153	1.6037754226741498e-11	8.385503529380866e-05
241	3.193561601118592e-11	0.0006437273488001334	3.000991041296234e-11	2.3799746089830513e-10	3.556063457048961e-07	0.9993559004768726	5.671399335493729e-12	1.6262358105154206e-08
242	1.5129141852387098e-19	7.33490354707703e-17	1.1897142535141361e-21	2.8523178312208827e-18	3.0906203533551923e-14	0.9999999999996874	3.774056879008222e-18	2.962383377010177e-13
243	1.1306700763705708e-15	4.5260051323226895e-07	4.981331321217276e-16	2.2261374547937966e-13	4.994629332009462e-09	0.9999989746172558	4.894862317714144e-13	5.6778689932648e-07
244	1.0608692660973712e-07	9.970052133080264e-06	8.24426728071968e-09	1.439502694460656e-07	1.910936935236716e-08	0.999989308999311	3.894146694512102e-10	4.4316830268812687e-07
245	1.5991973958681723e-14	2.755107593452622e-07	2.80382011972899e-16	8.763978152649588e-13	1.1490021774811529e-08	0.9999997127134592	8.196318741845385e-14	2.8479145953057826e-10
246	1.9951932084124358e-08	3.262333907679318e-10	3.2211787149255714e-08	3.928798887565672e-05	8.058186737366774e-10	2.6554891322785624e-09	0.9999604924653739	1.6359449148884911e-07
247	3.3883694930276105e-08	1.23593381226479e-08	1.0193494075772857e-08	1.153749064322876e-06	2.089252749796419e-09	0.9999982550780846	1.1365888591467954e-07	4.1898818110102603e-07
248	1.0611031739713346e-10	2.098564568365501e-06	2.799650292831105e-12	3.2032135893889218e-09	7.002818186939858e-09	0.9999975806015009	6.036424556164073e-11	3.1045862644661854e-07
249	0.9999963340049172	9.979769415092946e-08	1.9523590530885864e-07	2.7175662094146702e-06	8.900991024243672e-08	2.4870327370434215e-08	3.761593481181465e-09	5.35753438901076e-07
250	5.1030523630232995e-15	7.952348132051181e-10	3.709430305649926e-17	2.058424434146779e-13	2.2382637102115775e-11	0.9999999979316527	4.667604614605686e-19	1.2505191222701152e-09
251	1.1385461933969789e-11	0.001479505463001901	9.32834927645846e-08	1.1077513481057236e-07	3.880639007373261e-11	0.9982659779695547	6.963270360964877e-09	0.00025430549535106634
252	9.184402556402551e-17	9.464494013159102e-08	2.2162577432784245e-15	3.2727791208502754e-15	5.432073122994261e-09	0.9999973593000299	2.2635432580017587e-11	2.540600343671657e-06
253	4.7684036746130646e-20	1.8478596536341708e-16	1.2784652443398254e-17	5.1806191420566083e-14	3.949818442354007e-15	0.9999999998944276	1.931039322023105e-18	1.0550871530150878e-10
254	5.0433457797528216e-11	0.9642492743570662	1.8828403355616222e-10	1.4911268283632513e-09	2.281824498609623e-07	0.03574398125009966	4.7199241680181465e-08	6.467281286844475e-06
255	1.4408812935697958e-09	2.5898225352504997e-07	3.3109799158309495e-07	4.9907327116259176e-08	2.9656005141295342e-08	0.9999440284918685	2.326349689124988e-08	5.527716017026947e-05
256	4.298766369208202e-11	1.1425336672748879e-05	4.5511159843974726e-08	7.313285520640283e-08	1.3722177075749411e-06	0.9997937568020104	1.0459350822584058e-08	0.00019331649723833063
257	2.429944198182458e-12	1.892237551158539e-08	9.581911616082024e-12	5.61284422817708e-05	3.972814663807238e-12	0.9999431612845957	1.2267402946070327e-11	6.913225072987351e-07
258	3.123847223312923e-08	3.64190722916646e-05	2.1960024504885698e-08	1.9684161177595146e-08	1.3605955953803785e-07	0.9995269465940954	4.997753969567553e-07	0.00043592561600278896
259	1.540403311634075e-11	0.0013923453964040462	3.9787465094208404e-10	1.909120680351787e-10	5.3499950383746314e-05	0.9985531164613562	1.37664429739812e-11	1.0375738905424178e-06
260	1.8260817209884586e-06	0.9956401034143539	1.0286054161440978e-08	2.3534944159180517e-08	0.00051667929670764	0.0037495246724221767	5.129525125224652e-08	9.178141853663269e-05
261	3.246857633110715e-15	0.9999998800276232	2.593511919859621e-15	1.2354874869516986e-13	2.2685841827818887e-09	1.1769793874580636e-07	5.014117853678405e-14	5.691711427333942e-12
262	6.607850800658404e-13	0.137551174638634	9.048739507654809e-14	4.863760953193276e-12	4.325281225454794e-05	0.8622791593741587	7.723357351643933e-10	0.00012641239700962985
263	2.2331812302400843e-05	0.1055625454225512	2.4195508886863558e-05	0.0007594814815336115	1.2314303787501784e-06	0.893167066871275	4.562939406010054e-05	0.000417518079024448
264	7.056619098704398e-12	2.5225372636162188e-06	4.839383855352832e-14	7.014038078054496e-11	1.4141463503316332e-07	0.9998656832634737	5.364914647763633e-12	0.0001316527020066234
265	3.29579552588601e-12	0.0006214082179954812	3.9143047911666156e-14	2.2573830517162557e-11	0.008969967359530134	0.9904076893904966	4.36780339990202e-15	9.350060703494138e-07
266	2.16963683221233e-13	2.658186189688707e-12	7.314581695330031e-12	4.3423826225168856e-08	5.34123759357681e-17	5.339226384010239e-17	0.9999999564741283	9.185671749981504e-11
267	5.8341044582058926e-08	1.771232268234511e-06	1.1103593252664848e-08	2.58968037501226e-06	2.544878151958825e-09	0.9999918037297513	9.641604222415859e-08	3.6669520517933764e-06
268	4.641524111316019e-15	1.4568610614304137e-16	1.431393483895569e-15	2.6951117436420977e-13	2.7824592050191638e-18	8.669380133410246e-18	0.9999999999987352	9.95939858902217e-13
269	4.810499957024015e-06	0.9954224753911151	2.4072320305747275e-07	0.0016176135170393791	7.54321601869799e-06	0.0029276534085405097	1.7384800043158876e-07	1.9489396131605907e-05
270	6.607850800658404e-13	0.137551174638634	9.048739507654809e-14	4.863760953193276e-12	4.325281225454794e-05	0.8622791593741587	7.723357351643933e-10	0.00012641239700962985
271	6.68624271741368e-22	1.3783247661385673e-22	5.977264638397457e-22	4.828827285015484e-20	1.0301346288455834e-22	3.4430431523058206e-20	1.0	1.8390784462497758e-16
272	9.827092967236614e-08	0.9766824985435808	1.6784534120405982e-07	1.1845610195900631e-05	0.020287795262279713	0.002982718219430289	7.746171857504434e-07	3.410163104416913e-05
273	8.112052470308348e-20	1.9577262417029255e-10	1.1765826026326306e-20	8.562120715670557e-17	0.9999999998040607	1.6654586854916255e-13	1.5904600153731712e-22	2.293168859468739e-15
274	9.035693068351328e-08	0.5493495750391458	6.292875206728521e-11	2.654136708419905e-06	0.04906658370774523	0.4015704097797089	2.1019499057745466e-06	8.584966938580257e-06
275	4.493817726167307e-09	0.9999997466681273	3.7547097127997736e-08	3.4731311867951054e-09	2.6935853721121493e-09	2.0262004670689466e-07	2.2946505507843065e-09	2.0954022055564103e-10
276	4.257640654299666e-10	5.767521749100468e-06	2.4958488487926665e-09	6.829062779419266e-06	7.717751661719245e-09	0.9999751352845471	4.854323651581349e-07	1.177205920097091e-05
277	6.823616633069569e-11	4.032809017588584e-07	8.096116528164311e-15	2.0717532322005343e-12	1.5902984115340194e-13	0.9999995797252582	1.1323170620129853e-13	1.692325186381002e-08
278	0.05456161641655438	0.0004757154867542621	0.005040480195790199	0.9279072599068846	7.141322156527912e-07	0.002117679256873606	0.007567993061440343	0.0023285415434635263
279	0.15170746583682174	0.0006789282690764234	6.148273038947298e-07	1.5172238736203598e-07	8.409504834658476e-08	0.8475586944549861	3.283321994722106e-05	2.1227574431961452e-05
280	2.8906460208639197e-10	2.5727145396355834e-09	1.1493330939387743e-10	2.4042019387329082e-06	1.092866638619988e-09	0.999913736677153	1.6037754226741498e-11	8.385503529380866e-05
281	8.316555247740949e-11	0.000300844128482281	1.8006061235968893e-10	1.4456728338193345e-08	8.718261470509252e-09	0.9995399720369442	1.0504351186533673e-09	0.00015915934591729107
282	2.523374935849431e-06	6.544216822747383e-06	1.3832152742099913e-10	2.205507923026863e-06	2.676940033641937e-05	0.9999610561473394	7.089996635407912e-12	9.012072324777684e-07
283	1.9170332683070566e-10	3.0494129545691065e-05	6.873466966411538e-11	3.5354199833033343e-09	4.814513662342175e-09	0.9999693323941535	2.8331701665774375e-11	1.6483758910001837e-07
284	0.0003263808113264061	0.03608963273522989	0.00017666802411733267	1.7983470995110468e-07	8.575807381714682e-07	0.963330579972837	9.638631801604556e-07	7.473717785448331e-05
285	7.711710989110092e-13	3.509056980701322e-08	6.803506313801407e-13	2.7573430007977996e-09	1.4405863495236368e-09	0.9999998875795689	2.7261512525392465e-09	7.040431978743083e-08
286	4.7638962917279475e-11	0.9818074912779648	6.396670755524194e-09	4.625516469115891e-09	0.0053856693234984885	0.012806512992163144	3.1306706656535233e-07	2.2694836774320233e-09
287	1.058496481561448e-09	0.9999980647352767	1.0027092004784477e-06	1.9541031769309574e-10	9.192020382038436e-07	1.2050013901716381e-08	4.4637944002361455e-11	4.915029152675767e-12
288	0.9999963340049172	9.979769415092946e-08	1.9523590530885864e-07	2.7175662094146702e-06	8.900991024243672e-08	2.4870327370434215e-08	3.761593481181465e-09	5.35753438901076e-07
289	5.966871298111077e-10	0.21141205637474023	1.8200418149804804e-06	2.539116010206724e-07	4.853442083346875e-08	0.788585057990598	1.18880605009282e-08	7.506620754829897e-07
290	2.987279462564506e-10	0.999947616764095	4.693500156361022e-05	2.9718094214720665e-06	1.8374436200227482e-06	1.2507833910964177e-08	9.037536925312315e-08	5.357993862562463e-07
291	1.1522557763577957e-06	0.00013891408690919413	2.7957619372001572e-09	9.942133470270297e-09	8.603101911541327e-10	0.9998589504967098	9.014600441921006e-11	9.694722460902942e-07
292	1.0984614644111253e-12	0.3236258897878157	3.721319560606598e-09	1.274599292853426e-06	0.007403645199284446	0.668891931105593	2.991403566751318e-08	7.722567155938688e-05
293	7.543518996490067e-07	0.000283045396746366	1.0773380371734068e-06	1.935860161705888e-05	9.12735659100064e-07	0.9988126389010863	5.412259517187568e-08	0.0008821585523524937
294	0.8020483834829373	0.0005265181791532653	0.0795710107165712	0.07064618481720923	2.8948011633167224e-06	0.04660507984066372	4.676314447093667e-05	0.0005531650178401726
295	3.9489969051604765e-10	8.193819918009982e-05	1.3428207603373633e-06	0.999094968963358	6.053430888791778e-07	0.0008099545408950037	9.646785583836271e-06	1.5429522400304894e-06
296	2.922922458117737e-12	0.08909162617185773	1.7919466088726976e-09	1.5282243568084287e-08	0.26068715653119706	0.6499784855956087	8.395119354841651e-09	0.00024270622911064165
297	5.791756533561407e-12	8.30239856066715e-07	8.082568210888757e-12	2.0909005349188146e-12	3.72833355305823e-07	0.9999388963006468	1.3177524320999118e-07	5.9768834937871196e-05
298	1.0406878390042124e-13	1.3334863532572497e-09	1.8187674650872811e-10	1.2284363107866288e-08	4.1100968761377e-08	0.9999877963402358	6.4730850970290446e-12	1.2148752496502985e-05
299	0.05357143665666361	0.6531536779773791	0.002790761179644736	2.3604239321732254e-07	0.0012776034049219905	0.27277313692107646	1.0402903473640347e-07	0.01643304378888475
300	7.35737577330972e-15	0.08041853185769833	2.0604738418240083e-11	1.8623586973486737e-14	0.023734910345359468	0.8866905911104948	5.060787793781044e-11	0.009155966615213134
301	0.9774014907580495	0.018087157227637787	3.151672658840432e-08	8.115017907366532e-07	0.0013723817788036722	0.0031369311647019018	2.5621070011982205e-08	1.170431214004007e-06
302	8.176366231294301e-19	1.0366404466377263e-14	8.865643135339073e-16	7.451422264993457e-13	4.097455973806373e-11	0.9999999998293561	6.442495212180415e-17	1.289065688286198e-10
303	9.836312827324744e-08	0.9999633994550284	1.9112562983465317e-06	1.9582081817631102e-08	4.7250629378283665e-06	2.9841750646987163e-05	1.8599827038659152e-10	4.343886919281807e-09
304	4.9219273910873046e-05	4.033785118853613e-06	1.142864841578727e-12	3.165309394154078e-13	4.7984573400429924e-09	0.9999466565758216	4.422019262161921e-12	8.55608136777243e-08
305	0.0014888908452072855	0.7196366039737884	8.514187186074109e-06	0.00010504889197319886	1.6439976122232563e-05	0.2777834353929296	1.5390431057516707e-05	0.0009456763017138964
306	3.815128939685293e-05	5.230297011763682e-05	1.9531096570246684e-09	1.0864126423111744e-09	2.9005355565341253e-08	0.9998957015719429	1.7192448544116277e-08	1.3794931212640395e-05
307	0.043050600401030654	0.00021397297882598458	0.004271363170623342	0.0034650730233195914	8.254058022671007e-05	0.9401820448151075	5.908976387651169e-06	0.008728496054488642
308	0.00020511337634054115	0.2247884376517352	0.0024509890899878034	6.666603936273143e-06	0.00030889941777017984	0.7693782410092004	2.8419222754054242e-08	0.00286162443181328
309	1.5148632173006724e-05	1.2008202713375195e-05	5.668076586834942e-08	1.4034023656831077e-05	8.548293284049657e-05	0.9998398408870293	3.1209345271080397e-09	3.34255198812458e-05
310	2.570689836552157e-16	2.6962324538307483e-13	7.808522886317539e-15	8.663614567481305e-15	8.310174708054186e-16	1.09784253693039e-17	0.9999999999995879	1.270825450402828e-13
311	1.361052474724918e-08	0.7040611404132479	1.7589236431452893e-08	6.0574362384354e-08	0.023662612063562197	0.26916198937779184	2.1242129512955302e-08	0.003114145129126198
312	1.3442000858778761e-14	2.183329076509139e-13	4.092387250031924e-16	8.344277190375295e-13	8.449076888741018e-16	0.9999999952802483	6.48098649303334e-12	4.712204143937461e-09
313	5.27820419888952e-20	3.648604842627494e-12	8.00363890504439e-16	4.516654671783871e-14	6.497700233878753e-15	0.9999999840034662	5.898090186808189e-14	1.599277701491622e-08
